,accept,event_type,id,label,reject,text,total
581,3,ASSAULT,AAW_ARB_20071026.0012-87,yes,0,ففي 9 يونيو أطلق بعض الفدائيين النار على المقر الرئيسي للاستخبارات في العاصمة عمان وأصر الملك حسين على التوجه إلى موقع مسرح الهجوم، وتعرضت قافلة الملك لإطلاق نار مكثف أسفر عن مقتل أحد حراسه.,3
582,0,ASSAULT,AAW_ARB_20070420.0026-17,easy no,3,وهو موجود في المدينة منذ ثلاث سنوات وكان يفترض ان ينهي خدمته هناك في اواخر مارس (اذار) الماضي أي بعد حوالي الاسبوعين من اختطافه.,3
583,2,ASSAULT,AAW_ARB_20080706.0030-2,difficult no,2,وقال نياز محمد سرهادي حاكم اقليم زهاري بولاية قندهار حيث وقع الاغتيال، ان «مسلحين مجهولين قتلوا حبيب الله جان عندما كان عائدا الى منزله».,4
584,0,ASSAULT,AAW_ARB_20070724.0032-1,easy no,3,لندن - «الشرق الاوسط»: قال مصدر أمني عراقي امس إنه تم إلقاء القبض على منفذ جريمة اغتيال الشيخ عبد الله فلك، مسؤول الحقوق الشرعية في مكتب المرجع الشيعي الاعلى السيد علي السيستاني وأحد مساعديه البارزين.,3
585,0,ASSAULT,AAW_ARB_20070407.0012-21,easy no,3,وقتل 76 صحافيا عراقيا منذ الغزو، الذي قادته الولايات المتحدة للعراق في مارس 2003، وتقول لجنة حماية الصحافيين ومقرها نيويورك ان 12 صحافيا خطفوا منذ عام 2004.,3
586,3,ASSAULT,AAW_ARB_20070708.0023-3,yes,0,وفجر المهاجمون قنابلهم على متن 3 قطارات للمترو وإحدى الحافلات.,3
587,0,ASSAULT,AAW_ARB_20071226.0022-26,easy no,3,كما يقول بعض مسؤولي الأمم المتحدة انه قد تكون لسورية، التي يشتبه بدعمها سلسلة من الاغتيالات السياسية في لبنان، يد في الهجمات.,3
588,0,ASSAULT,AAW_ARB_20081110.0082-7,easy no,3,والتاريخ يستذكر معاناة الملايين من الأفارقة الذين تم اختطافهم من بلدانهم ليتم بيعهم عبيداً، يعملون في مزارع المستوطنين البيض في أمريكا، والواقع يستذكر معاناة روزا باركس وغيرها العديد إلى مارتن لوثر كينغ.,3
589,0,ASSAULT,AAW_ARB_20081024.0063-2,easy no,3,وأشارت الأرقام الإحصائية إلى أن نسبة الطبيبات اللائي يُقْدِمْنَ على الانتحار تفوق خمس مرات نسبة حالات الانتحار بين العاملات في وظائف أخرى، بينما تتضاعف النسبة بين الأطباء الرجال بمقدار ثلاث مرات.,3
590,0,ASSAULT,AAW_ARB_20070208.0099-6,easy no,3,أما الدور السياسي العام فتمثل في الرحلات المكوكية التي قام بها كل من وزير الخارجية السعودي، ونظيره الروسي في لقاءات تشاورية بين موسكو والرياض، في مجمل القضايا الإقليمية والدولية أوجدت نوعا من الانسجام في كثير من المواقف تجاه مجمل القضايا المعاصرة ، إلا أن المراقبين يتطلعون إلى لعب الدولتين أدوارا أكثر عمقا وفاعلية، وأن يكون لموسكو حضورها القوي في القضية الفلسطينية باعتبارها عضوا في اللجنة الرباعية الدولية، والتمسك بالخيار الشعبي الفلسطيني الديموقراطي لاختيار حكومته بعيدا عن الضغوطات والممارسات غير المسؤولة التي تقوم بها أطراف خارجية وأخرى داخلية خلقت الأجواء المشحونة التي فجرت الشارع الفلسطيني، والحديث ذاته في الشأن العراقي وكذلك اللبناني، والابتعاد بالمنطقة عن أجواء المواجهات العسكرية المحتملة سواء ضد سوريا أو إيران تحت أي مبرر، ولاسيما أن المبررات التي سبق تقديمها للحملات العسكرية في المنطقة أثبت الواقع كذبها وأنها مختلقة لفرض أوضاع جديدة عادت بالمنطقة لدوامة الصراع المتأجج، وخلقت أجواء وبؤرا للإرهاب الدولي بكافة مستوياته وانتماءاته.,3
591,0,ASSAULT,AAW_ARB_20080723.0077-1,easy no,3,أكد عبد العزيز الدوسري رئيس الاتفاق أنهم لن يسمحوا للمحامي بندر بن شمال الدوسري بتشويه صورة ناديهم، واعتبر الهجوم الذي شنه عليه شخصيا وعلى عدنان المعيبد أمين الصندوق في الحوار الذي نشر أمس الثلاثاء في «الشرق الأوسط» يأتي في إطار بحثه عن فلاشات الصحافة، وطالبه بأن يقدم استقالته بدلا من العمل مع أناس سيئين بالشكل الذي وصفه.,3
592,0,ASSAULT,AAW_ARB_20071003.0023-47,easy no,3,ويعتقد ان عناصر حزب العمال الكردستاني وراء الهجوم.,3
593,0,ASSAULT,AAW_ARB_20070529.0041-37,easy no,3,وفي الأسبوع الماضي كشف الرئيس بوش صدور أوامر من أسامة بن لادن عام 2005 للزرقاوي زعيم القاعدة السابق في العراق الذي قتل العام الماضي بصاروخ اميركي، كي يقوم بهجمات ارهابية ضد الولايات المتحدة وبلدان أخرى.,3
594,3,ASSAULT,AAW_ARB_20080212.0023-7,yes,0,وصرح مسؤولون بان جنودا متمردين اطلقوا النار على رئيس تيمور الشرقية خوسيه راموس هورتا في منزله في ديلي امس في محاولة اغتيال يقول محللون انها قد تجدد أعمال العنف والفوضى السياسية في الدولة الصغيرة.,3
595,0,ASSAULT,AAW_ARB_20071215.0089-5,easy no,3,حكومة المالكي تدين التفجيرات ـ ومعها كل القوى السياسية على اختلاف مشاربها.,3
596,0,ASSAULT,AAW_ARB_20080109.0043-2,easy no,3,وقال اللفتنانت ـ جنرال ريموند أوديرنو في بيان معلنا بدء الهجوم إنه «بالتعاون مع قوات الأمن العراقية عن كثب، سنواصل ملاحقة عناصر القاعدة وغيرهم من المتطرفين في أي مكان، يحاولون اللجوء اليه»، حسبما أوردته وكالة رويترز.,3
597,0,ASSAULT,AAW_ARB_20081103.0035-7,easy no,3,وأضاف الشمري أنه «تم ايضا خلال العملية ضبط 22 قذيفة هاون وعبوات محلية الصنع وصواريخ كاتيوشا»، من دون أن يشير الى مزيد من التفاصيل.,3
598,0,ASSAULT,AAW_ARB_20071230.0019-12,easy no,3,استمرت المظاهرات الغاضبة في أنحاء البلاد ووصل عدد قتلى احداث الشغب الى 38 منذ اغتيال بوتو، ما أدى الى اعلان الرئيس الباكستاني برويز مشرف أمر التحرك بـ«حزم» ضد مثيري الاضطرابات.,3
599,0,ASSAULT,AAW_ARB_20070718.0062-24,easy no,3,كل ذلك لا يمكن قطعه بالنسبة للبطة الأمريكية العرجاء إلا من خلال ضربة عسكرية تقوم بها الإدارة الأمريكية نفسها لكي تتخلص من الحصار الداخلي والخارجي الذي تعيش فيه.,3
600,1,ASSAULT,AAW_ARB_20070331.0028-8,difficult no,2,وقام الخاطف السوداني محمد عبد اللطيف محمد ،24 عاما، بالاستسلام من دون مقاومة، وكان يحمل سكينا ومسدسا مكناه من خطف الطائرة التي كانت تقوم برحلة داخلية.,3
601,2,ASSAULT,AAW_ARB_20080630.0023-5,difficult no,2,ويوم الخميس، اقتحم المسلحون مركزا مخصصا لإدلاء النساء بأصواتهن بضواحي المدينة، ويعمدون في الوقت الحاضر إلى اختطاف الأفراد من أسواق المدينة ومن داخل المنازل.,4
602,0,ASSAULT,AAW_ARB_20061218.0052-1,easy no,3,جنيف: ـ «الشرق الاوسط»: اعلنت وزارة العدل والشرطة امس ان الحكومة السويسرية ستنظر في عملية اختطاف الامام المصري حسن مصطفى اسامة نصر، الذي يعرف باسم ابو عمر المصري في ميلانو العام 2003 والتي يعتقد انها تمت على يد وكالة الاستخبارات المركزية الاميركية (سي آي ايه)، بسبب الاشتباه في مرور الطائرة التي نقلت الامام في المجال الجوي السويسري.,3
603,1,ASSAULT,AAW_ARB_20080515.0006-9,difficult no,2,وقد قامت القوات الجوية بعمليات الاسناد الجوي القريب وإسناد القوة المشتركة، ثم قامت قوات الدفاع الجوي بالدفاع وضرب الطائرات المعادية، وباشرت طائرات الاخلاء الطبي بنقل المصابين من ميدان المعركة.,3
604,0,ASSAULT,AAW_ARB_20080310.0076-17,easy no,3,تسيطر حقاً على مناطقها، أو كأنها متواطئة مع الشبان الذين يطلقون الصواريخ أو ينفّذون العمليات الاستشهادية.,3
605,2,ASSAULT,AAW_ARB_20071002.0054-2,difficult no,2,ويشتبه في أن رمضة، 38 سنة، مول اعتداءات الجماعة الاسلامية المسلحة الجزائرية، استهدفت محطة مترو أنفاق في سان ميشال (8 قتلى و150 جريحا) في يوليو (تموز) 1995 ومتحف اورسي وميزون بلانش بباريس اسفرت عن سقوط 10 جرحى في اكتوبر (تشرين الاول) من نفس السنة.,4
606,0,ASSAULT,AAW_ARB_20081005.0036-5,easy no,3,ومن جهته، استنكرت رئاسة اقليم كردستان العراق الهجوم، وقال الدكتور فؤاد حسين رئيس ديوان رئاسة الاقليم لـ«الشرق الأوسط» عبر الهاتف من مكتبه في صلاح الدين في عاصمة الاقليم اربيل امس، ان «هذه العمليات لا تؤدي الى اية نتيجة ولا تخدم اية جهة»، مشيرا الى ان «رئاسة الاقليم او اية جهة في الاقليم ليست لها علاقات مع جماعات وعناصر حزب العمال الكردستاني وانهم يتحركون في المناطق النائية خلال المثلث الحدودي بين العراق وتركيا وايران في شعاب جبل قنديل».,3
607,3,ASSAULT,AAW_ARB_20081231.0006-36,yes,0,ـ 20: تفجير انتحاري في فندق ماريوت بإسلام أباد، بباكستان، يقتل 60 شخصا على الأقل.,3
608,0,ASSAULT,AAW_ARB_20080104.0006-4,easy no,3,ونفى مشرف ان تكون حكومته واجهزتها الاستخباراتية قد حاولت اخفاء «اسرار» حول اغتيال بوتو.,3
609,0,ASSAULT,AAW_ARB_20070621.0031-3,easy no,3,وقوات الحرس الثوري مسؤولة عن تطوير نظم الصواريخ الايرانية.,3
610,0,ASSAULT,AAW_ARB_20080822.0087-2,easy no,3,وفي الموضوع الجورجي، لم يكن امام روسيا من خيار سوى الدفاع عن مصالحها واعتباراتها الأمنية، بالتصريح بعزمها على تدمير الدرع الصاروخي في بولندا حينا، وبنصب صواريخ ذات رؤوس نووية فى كوبا، لتهديد أمن الولايات المتحدة.,3
611,0,ASSAULT,AAW_ARB_20080310.0069-1,easy no,3,واتفقت معظم وكالات الأنباء على تصوير كلّ ما ارتكبته إسرائيل من جرائم قتل، يندى لها جبين البشرية، على أنه ردّة فعل على إطلاق صواريخ من غزّة إلى إسرائيل، مع أن أولمرت نفسه اعترف أنّ الصواريخ ليست هي السبب الوحيد لجرائمه كما اعترف أن حربه على لبنان لم تكن بسبب أسر جنديين إسرائيليين!,3
612,0,ASSAULT,AAW_ARB_20070401.0103-20,easy no,3,يقومون بكل هذه الاعمال لا من باب الصدفة والاحسان او طمعا بأجور او مكسب وانما لإسعاف ارواحهم المعذبة والهرب من مشاكلهم وعللهم وعقدهم.,3
613,0,ASSAULT,AAW_ARB_20070331.0014-109,easy no,3,تأكيد الموقف العربي بالتضامن الكامل مع سورية ولبنان والوقف معهما في مواجهة الاعتداءات والتهديدات الإسرائيلية المستمرة ضدهما واعتبار أي اعتداء عليهما اعتداء على الأمة العربية وادانة العقوبات الاقتصادية المفروضة على سورية.,3
614,0,ASSAULT,AAW_ARB_20061208.0020-88,easy no,3,* برأيك هل أن التحقيق في اغتيال زميلكم الوزير بيار الجميل يشهد تقدّماً ملموساً؟,3
615,0,ASSAULT,AAW_ARB_20070831.0026-15,easy no,3,واشار مصدر عسكري الى ان اطلاق الصواريخ يتم من داخل الملاجئ عبر فوهات مجهزة لمثل هذه العمليات.,3
616,0,ASSAULT,AAW_ARB_20080318.0012-27,easy no,3,وعلى الرغم من ان الدلائل على هذه العلاقة لم تظهر فور انتهاء الحرب، اصبح الزرقاوي قائد «القاعدة في بلاد الرافدين» واعلن مسؤوليته عن مقتل المئات من العراقيين في هجمات انتحارية بعد سقوط النظام السابق.,3
617,1,ASSAULT,AAW_ARB_20080202.0013-3,difficult no,2,وسمع دوي انفجار قوي، ولعلعة الرصاص في محيط السفارة الإسرائيلية خلال ساعات الفجر الأولى، مما خلق حالة من الهلع الشديد لدى سكان حي «تفرغ زينة» الراقي الذي يحتضن مبنى السفارة.,3
618,0,ASSAULT,AAW_ARB_20070827.0025-28,easy no,3,وتتحرى الشرطة لمعرفة ما اذا كان للمتشددين الاصوليين الذين ألقي باللوم عليهم في تفجيرات في الاونة الاخيرة في مدن مختلفة دور في تفجيرات أمس.,3
619,2,ASSAULT,AAW_ARB_20070824.0028-27,difficult no,2,وكانت اخر مرة قررت فيها قوات بالكافيدج استخدام هذا الطريق في يناير (كانون الثاني) عندما انفجرت فيهم ست قنابل على الطريق ودمر لهم ثلاث سيارات همفي وتعين عليهم خوض قتال لشق طريقهم.,4
620,0,ASSAULT,AAW_ARB_20070620.0011-129,easy no,3,توجد فقط تقديرات: 1) اسرائيل تنوي الهجوم ولذلك يتم الاخلاء.,3
621,0,ASSAULT,AAW_ARB_20071022.0032-32,easy no,3,ولم يكشف الجيش الأميركي عن المكان الذي سقطت فيه الصواريخ على وجه التحديد لأسباب أمنية.,3
622,1,ASSAULT,AAW_ARB_20071212.0019-19,difficult no,2,وقال: «من العار مصافحة تلك الأيدي الغارقة بدماء الأبرياء والموغلة منذ صباح اليوم (امس) في جرائم القتل جنوب وشمال قطاع غزة وتوزيع الابتسامات أمام عدسات الصحافيين، إذ أن التحضير للقاء غد بدأ فعليا منذ فجر اليوم في هذا العدوان الغادر».,3
623,0,ASSAULT,AAW_ARB_20081217.0034-25,easy no,3,ويبدو أن آثار الهجوم هنا لا تزعج الزبائن فيقول بات دانورث مستشار التأمين من شيفليد بانجلترا الذي كان يجلس على بعد طاولتين من حفرة القنبلة اليدوية: «لا يبدو على أحد هنا أي نوع من الانزعاج، ولا يختلف الأمر سواء أكان من بانكوك أو لوس أنجليس».,3
624,0,ASSAULT,AAW_ARB_20061130.0091-13,easy no,3,وبسبب الجنون الدموي الذي اجتاح بغداد، اسرعت حكومة نوري المالكي الى إغلاق المنافذ الجوية العراقية، ورأت واشنطن في ذلك فرصة للطلب من الرئيس العراقي عدم تلبية الدعوة الايرانية، وساد غموض في دمشق، ثم توجه نائب الرئيس الاميركي ديك تشيني للاجتماع مع العاهل السعودي الملك عبد الله بن عبد العزيز، وكان من النتائج الاولى لاجتماع الساعتين موافقة اسرائيل على وقف اعتداءاتها على قطاع غزة بالتزامن مع توقف «حماس» عن اطلاق صواريخ القسام باتجاه المستعمرات الاسرائيلية.,3
625,0,ASSAULT,AAW_ARB_20080809.0030-16,easy no,3,ومن دون هذه المعلومات، فإن الهجوم ربما لا يؤخر تخصيب إيران لليورانيوم كثيرا».,3
626,0,ASSAULT,AAW_ARB_20080614.0040-18,easy no,3,لكن في المقابل، فإن حكومة حماس تتهم بشن عمليات اعتقال وتعذيب طالت ناشطين في حركة فتح.,3
627,0,ASSAULT,AAW_ARB_20080921.0027-7,easy no,3,فيما ذكر صدر الدين هشواني مالك الفندق للصحافيين انه لم يكن هناك أي مسؤول حكومي او دبلوماسي غربي بالفندق لحظة وقوع التفجير».,3
628,0,ASSAULT,AAW_ARB_20061202.0050-13,easy no,3,وكانت التجارب الاولى لاستخدام النحل في اكتشاف المتفجرات تقضي بان يطلق النحل من صندوق ثم يتجه نحو المنطقة او الجسم الذي توجد به رائحة متفجرات، خاصة بعد ان تبين ان حاسة شم النحل افضل بكثير من حاسة الشم لدى الكلاب، ويبدو أن النحل أكثر قدرة من الكلاب على تتبع آثار روائح معينة والانتشار فوق مناطق واسعة بحثا عن طعام.,3
629,0,ASSAULT,AAW_ARB_20070731.0008-5,easy no,3,وكانت مصر قد شهدت في الأسابيع الثلاثة الأخيرة إجراءات أمنية مشددة على محطات مترو الأنفاق تحسباً لاستهدافها من عناصر إرهابية، ولوحظ أن تلك الإجراءات، التي شملت تفتيش حقائب جميع المترددين على محطات مترو الأنفاق، تراجعت في اليومين الأخيرين.,3
630,0,ASSAULT,AAW_ARB_20070131.0059-11,easy no,3,وقد شهدت افغانستان حوالي 140 هجوما انتحاريا في العام 2006 بحسب الجيش الاميركي.,3
631,3,ASSAULT,AAW_ARB_20070627.0018-13,yes,0,الى ذلك، افادت صحيفة «كيهان» الايرانية المحافظة امس ان مجهولين اغتالوا رجل الدين الشيعي حجة الاسلام هشام سيموري، وهو عربي شيعي.,3
632,0,ASSAULT,AAW_ARB_20061214.0009-2,easy no,3,وبدأ الاميركي روبرت كوربيم والسويدي كريستر فوجليسانج (أول رائد فضاء من إسكندنافيا) السير في الفضاء الساعة 20.31 بتوقيت جرينتش مساء اول من أمس في مهمة استغرقت نحو ست ساعات وانتهت فجر امس.,3
633,0,ASSAULT,AAW_ARB_20080127.0038-13,easy no,3,وغالبا ما كان أهالي التلاميذ يصابون بحالات خوف هستيرية وهم يسارعون الى احضار اولادهم من المدارس لدى وقوع التفجيرات.,3
634,0,ASSAULT,AAW_ARB_20081212.0035-13,easy no,3,وقال مركز ادارة الازمات في بروكسل ان الاجراءات الامنية حول المطارات، ومحطات المواصلات الداخلية، ومركز العاصمة بروكسل، تقرر تكثيفها ابتداءً من النصف الثاني من شهر ديسمبر من العام الماضي وحتى الثالث من شهر يناير (كانون الثاني) المقبل، تحسباً لأي هجمات ارهابية محتملة.,3
635,0,ASSAULT,AAW_ARB_20070411.0077-2,easy no,3,وقال استشاري ورئيس وحدة القلب بمستشفى المركز الطبي الدولي بجدة ورئيس الفريق الطبي الذي أجرى العملية الدكتور مشعل الغندور: إن الشاب كان يعاني من مشاكل رئيسية في القلب بسبب إصابته بروماتيزم القلب نجم عنه ارتجاع شديد في الصمام الميترالي أدى إلى تضخم في الأذين الأيسر مما تسبب بعدم انتظام في ضربات القلب إضافة إلى توسع وارتجاع شديد في الصمام الآخر، وقد تم إجراء عدة عمليات في آن واحد استغرقت أربع ساعات حيث أصلح الصمام الميترالي والصمام ثلاثي الشرافة والأمر الثالث وهو التقنية النادرة في المنطقة وهي تصغير الأذين المتضخم وذلك بقضم حلقة كبيرة من جدار الأذين وبعد ذلك أجريت عملية متاهة في جدار الأذين Maze Proudure، وإن العملية أنجزت بنجاح تام لا يحدث في الحالات التي يكون فيها الأذين متضخما، وحالة المريض مستقرة والحمد لله وهو الآن في فترة نقاهة.,3
636,3,ASSAULT,AAW_ARB_20071110.0003-4,yes,0,ونقلت وكالة رويترز عن مصادر امنية عراقية قولها، ان المهاجم فجر نفسه خلال اجتماع لزعماء العشائر ليقتل خمسة من اعضاء «مجلس انقاذ ديالى»، الذي شكل لمكافحة عناصر «القاعدة» في المحافظة.,3
637,3,ASSAULT,AAW_ARB_20070128.0039-14,yes,0,وأوضح ان «عددا منهم اقتحموا غرفة التنسيق، حيث يوجد الضابط الاميركي، وبدا الهجوم باستخدام القنابل الصوتية داخل المبنى وإطلاق نار على الجنود الاميركيين، في حين قام الذين احاطوا بسيارة الهامر بقتل الجندي الاميركي بعد سماع اطلاق النار».,3
638,2,ASSAULT,AAW_ARB_20070809.0062-3,difficult no,2,وكان صاروخ سقط الاثنين على بعد ستين كيلومترا من تبيليسي من دون ان ينفجر او ان يسفر عن ضحايا.,4
639,0,ASSAULT,AAW_ARB_20070924.0059-1,easy no,3,برلين ـ رويترز: قالت وزارة العدل الالمانية، أمس، إن ألمانيا تخلت عن مواصلة الجهود الرامية لتسلم 13 من ضباط وكالة الاستخبارات المركزية الاميركية (سي أي ايه) من الولايات المتحدة فيما يتصل بخطف مواطن ألماني في عام 2003.,3
640,0,ASSAULT,AAW_ARB_20070224.0065-10,easy no,3,واضافت «حتى مع وجود احتمال صغير لهجوم على ايران، فاننا نتوقع هجوما يتركز على اهداف محددة وليس حربا».,3
641,0,ASSAULT,AAW_ARB_20070806.0026-9,easy no,3,وفي 29 مايو (أيار)، حث هذا الأميركي الولايات المتحدة على سحب قواتها العسكرية من جميع الاراضي المسلمة، والا فإنها ستتعرض لـ«أهوال» ستنسيها اعتداءات 11 سبتمبر 2001 (أيلول).,3
642,0,ASSAULT,AAW_ARB_20080914.0033-13,easy no,3,لقد اعتدت أن أعيش بهذه الطريقة كالمتسكع الجوال».,3
643,1,ASSAULT,AAW_ARB_20070828.0058-21,difficult no,2,وقال الزوج حينها أن زوجته كانت تغصبه ليطارحها تحت تهديد الضرب والسلاح.,3
644,0,ASSAULT,AAW_ARB_20070922.0038-17,easy no,3,وعن مبادرة الرئيس بري، قال: «اذا كان هناك من مبادرة فهم قتلوها باغتيال انطوان غانم، اذا كان هناك من مبادرة».,3
645,1,ASSAULT,AAW_ARB_20081101.0025-14,difficult no,2,وشارك في تنفيذ تفجيرات في افغانستان.,3
646,0,ASSAULT,AAW_ARB_20080927.0016-1,easy no,3,احداث الشغب التي وقعت في احد احياء مدينة خودا الهولندية، وقالت وسائل الاعلام ان شبانا مغاربة قاموا بها ضد سيارات اسعاف وحافلات النقل العام، اثارت احتجاجات حكومية وحزبية واعلامية، واعادت للاذهان اعمال الشغب التي شهدتها هولندا في اعقاب اغتيال المخرج الهولندي ثيو فان جوخ مطلع نوفمبر (تشرين الثاني) 2004 على يد شاب من اصل مغربي يدعي بويري، وما أعقب ذلك من انتقادات واعتداءات واعمال عنف والعنف المضاد، وبالامس وجهت الحكومة الهولندية، نداء الى المغاربة المقيمين في هولندا، ناشدتهم فيه بضرورة الاهتمام بشكل اكبر بابنائهم من صغار السن، الذين يتسببون في مشاكل واعمال شغب تعاني منها بعض المدن الهولندية، وخاصة خلال السنوات العشر الاخيرة، جاء ذلك على لسان عدد من اعضاء الحكومة، ومنهم وزيرة الداخلية تيري هورست، في كلمة نقلتها محطة التلفزة الهولندية، «ان اواس»، وكانت الوزيرة تتحدث ومعها وزير العدل ارنست بالين، خلال جلسة مناقشة حول هذا الملف، عقدها البرلمان الهولندي وأكدت الحكومة خلال الجلسة، انه من غير المقبول ان يشعر المواطن الهولندي، بعدم الأمان في الاماكن العامة، بسبب تصرفات غير مقبولة يقوم بها عدد من الهولنديين من اصول مغربية، وتستهدف الممتلكات العامة من مبان وأعمال فنية وتقليدية، وان الامر لن يمر مرور الكرام، وترى الحكومة ان هناك بعض الخطط التي دخلت حيز التنفيذ، لمساعدة الاباء المغاربة على توفير الاهتمام بشكل اكبر بابنائهم، ولكن يبدو ان الامور يجب ان تسير بشكل افضل من الوضع الحالي، واتفقت الحكومة مع أعضاء البرلمان على ضرورة اتخاذ سياسة اكثر صرامة وحزما لمواجهة تلك الافعال، التي قالت عنها انها بعيدة تماما عن احترام الاخرين، ولا بد من دور لقيادات ورموز الجالية المغربية واولياء الامور، لاتخاذ اسلوب اكثر حزما مع الابناء، للتوقف عن ممارسة الشغب او الانخراط في عالم الجريمة.,3
647,0,ASSAULT,AAW_ARB_20080718.0061-16,easy no,3,وينطبق الأمر على أشياء كثيرة، مثل المبادرات الإيمانية، واختيار أوباما لكلمات خطاباته، وميشيل زوجة أوباما، وموسيقى الهيب هوب، والأحذية وطريقة قص الشعر وما هو جميل وما هو قبيح وما هي حدود المسؤولية الاجتماعية والفواكه وحرائق الغابات في كاليفورنيا وأنواع الطعام وحدود المسؤولية الشخصية والأمور الدينية وجيرمي رايت وأمة الإسلام ودرع الدفاع الصاروخية والضرائب والتدخين، وغير ذلك.,3
648,1,ASSAULT,AAW_ARB_20070615.0011-59,difficult no,2,في سنة 1978، تم اغتيال وديع حداد، أحد قادة الجبهة الشعبية لتحرير فلسطين بواسطة تسميمه بالسم البيولوجي.,3
649,0,ASSAULT,AAW_ARB_20070223.0013-9,easy no,3,ويتضح من لائحة الاتهام الاسرائيلية الموجهة اليهم ان فكرة الاغتيال طرحها الشاب مجدي الريماوي، الذي كان يعرف الفندق المذكور جيدا ويعرف أن زئيفي اعتاد على النزول فيه أربعة أيام في الأسبوع وفي غرفة محددة لا تتغير.,3
650,3,ASSAULT,AAW_ARB_20070818.0025-14,yes,0,وقال بيان للتحالف الدولي بقيادة الناتو، ان عبوة ناسفة انفجرت بقواته، تلا ذلك هجوم بالاسلحة النارية وقذائف الهاون، مما ادى الى اندلاع معارك بين قوات الناتو ومسلحي طالبان، قتل خلالها المدنيون الخمسة واصيب ثلاثة اخرون.,3
651,1,ASSAULT,AAW_ARB_20080706.0032-26,difficult no,2,وأنهى مقتل اثنين من أعضاء أمانة الجماعة في وقت سابق من هذا العام ـ أحدهما قتل بعدما خانه حراسه وقطعوا أوصاله طمعا في مكافأة حكومية ـ أربعة عقود من فشل الحكومة في ضرب القيادة العليا للجماعة.,3
652,0,ASSAULT,AAW_ARB_20080420.0033-21,easy no,3,وقال نوكه إن الاسلحة التي تشمل ملايين من طلقات الذخيرة لبنادق أيه كيه 47 وقذائف هاون ومنصات إطلاق القذائف الصاروخية (آر.بي.جي) هو سلاح ربما يتم توجيهه ضد الشعب.,3
653,0,ASSAULT,AAW_ARB_20071227.0047-7,easy no,3,وكانت السلطات البلجيكية قد قررت رفع حالة الاستنفار الامني في البلاد الى الدرجة القصوى، وتشديد الحراسة الامنية حول الاماكن والمباني المهمة، وذلك تخوفا من احتمال وقوع عمليات ارهابية في غضون الايام القليلة المقبلة، في اعقاب الاعلان عن اكتشاف محاولة لتهريب السجين التونسي نزار الطرابلسي، المدان في احدى القضايا ذات الصلة بالارهاب، وقال مركز ادارة الازمات في بروكسل ان الاجراءات الامنية حول المطارات ومحطات المواصلات الداخلية ومركز العاصمة بروكسل، قد تقرر تكثيفها ابتداء من الجمعة الماضية وحتى الثاني من شهر يناير (كانون الثاني) المقبل تحسبا لأي هجمات ارهابية محتملة.,3
654,0,ASSAULT,AAW_ARB_20081125.0005-20,easy no,3,والثالث: هو اختلاف أساليب التكتيك العسكري لدى الجانبين من ناحية أسلوب استعمال القوة: فابن لادن يستعمل أسلوب القوة العمياء لقتل أكبر عدد ممكن من العدو ولو أدى ذلك إلى دمار تنظيمه «الانتحار التنظيمي».,3
655,0,ASSAULT,AAW_ARB_20080811.0025-11,easy no,3,وشرح مصدر استخباراتي رفيع مطلع، رفض كشف هويته، أن الخطة قد تتضمن إيفاد فريق من القوات الاميركية الخاصة، تحت الإشراف المؤقت لوكالة الاستخبارات المركزية الاميركية، إلى مناطق القبائل، النائية والخارجة عن سلطة إسلام آباد، لتسديد ضربات نحو أهداف قيمة، بحسب الوكالة.,3
656,1,ASSAULT,AAW_ARB_20061122.0002-1,difficult no,2,في أولى وأكثر العمليات جرأة، تسللت أمس ثلاث سيارات مفخخة الى المنطقة الخضراء الشديدة الحماية، ولكن القوات الاميركية تمكنت من اكتشافها قبل ان تنفجر في مرآب سيارات نواب البرلمان المجتمعين.,3
657,0,ASSAULT,AAW_ARB_20080103.0010-4,easy no,3,كما أن الصحف اليابانية تحمل العديد من التقارير عن الأطفال الهنود الذين يحفظون جداول الضرب حتى بعد جدول ضرب تسعة وهو المقياس التقليدي لطلاب المدارس الابتدائية في اليابان.,3
658,2,ASSAULT,AAW_ARB_20080125.0040-2,difficult no,2,وقال العميد الركن عبد الكريم الجبوري، مدير عمليات شرطة نينوى، «قام قائد شرطة المحافظة بزيارة إلى مكان كارثة الزنجيلي، وبينما كان يسير راجلا هناك قامت مجموعة مسلحة بفتح النار على الشرطة وفي هذه الأثناء هاجمه شخص يرتدي حزاما ناسفا وفجر نفسه قربه» وأضاف في تصريح لـ«الشرق الاوسط» أن الانفجار «أسفر عن إصابة قائد الشرطة لكنه توفي لاحقا في المستشفى مع ضابط وشرطي من مرافقيه إضافة إلى إصابة ستة عناصر من حماية الموكب».,4
659,0,ASSAULT,AAW_ARB_20070123.0013-20,easy no,3,وقال انه من بين الصواريخ التي ستجرى عليها التجارب صاروخ «فجر 5» الذي قالت مصادر عسكرية ان مداه يبلغ نحو 75 كلم وصاروخ زلزال الذي يتردد ان مداه يبلغ ما بين 100 و400 كلم.,3
